"동별(1)",동별(2),동별(3),2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,노상,노상,노상,노상,노외,노외,노외,노외,노외,노외,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설
"동별(1)",동별(2),동별(3),공영,공영,민영,민영,시영,시영,구영,구영,시영,시영,구영,구영,민영,민영,일반주택,일반주택,공동주택,공동주택,일반건축물,일반건축물
"동별(1)",동별(2),동별(3),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면)
"합계",동대문구,전농2동,9,32,226,7232,-,-,9,32,-,-,-,-,-,-,94,178,52,5340,80,1714
"합계",동대문구,답십리1동,28,372,451,13484,-,-,27,179,-,-,1,193,-,-,164,336,74,9746,213,3402
"합계",동대문구,답십리2동,31,312,431,8963,-,-,27,163,-,-,4,149,-,-,191,394,67,6748,173,1821
"합계",동대문구,장안1동,82,516,1247,19027,-,-,77,315,1,71,4,130,2,60,347,1018,329,11134,569,6815
"합계",동대문구,장안2동,55,508,970,15466,-,-,52,261,1,80,2,167,1,56,355,1130,221,8956,393,5324
"합계",동대문구,청량리동,52,389,399,9025,-,-,49,296,-,-,3,93,-,-,157,312,80,4836,162,3877
"합계",동대문구,회기동,13,155,593,6004,-,-,12,55,-,-,1,100,1,10,312,663,73,1376,207,3955
"합계",동대문구,휘경1동,19,215,376,6418,-,-,18,171,-,-,1,44,-,-,188,499,59,4020,129,1899
"합계",동대문구,휘경2동,5,371,838,11028,-,-,1,1,-,-,4,370,1,8,554,1122,153,5780,130,4118
"합계",동대문구,이문1동,14,159,712,6964,-,-,13,76,-,-,1,83,-,-,377,854,99,3494,236,2616
"합계",동대문구,이문2동,31,235,265,6243,-,-,30,218,-,-,1,17,-,-,160,232,39,4970,66,1041
"합계",중랑구,소계,5552,9613,11680,124075,-,-,5501,5501,3,781,48,3331,27,747,4568,11417,4129,82077,2956,29834
"합계",중랑구,면목2동,354,884,879,5494,-,-,350,350,1,129,3,405,-,-,346,693,266,3418,267,1383
"합계",중랑구,면목4동,239,553,561,4158,-,-,235,235,-,-,4,318,1,13,263,643,166,2618,131,884
"합계",중랑구,면목5동,255,900,473,6044,-,-,252,252,1,567,2,81,-,-,238,393,156,4086,79,1565
"합계",중랑구,면목본동,514,696,1198,7364,-,-,510,510,-,-,4,186,4,65,508,1476,444,4100,242,1723
"합계",중랑구,면목7동,221,245,613,6522,-,-,220,220,-,-,1,25,1,51,282,753,166,4617,164,1101
"합계",중랑구,면목3.8동,376,629,848,6298,-,-,373,373,-,-,3,256,3,172,449,1109,210,3254,186,1763
"합계",중랑구,상봉1동,167,197,499,9494,-,-,166,166,-,-,1,31,-,-,94,174,287,8237,118,1083
"합계",중랑구,상봉2동,332,361,913,6997,-,-,331,331,-,-,1,30,3,118,275,891,277,2414,358,3574
"합계",중랑구,중화1동,240,493,695,5418,-,-,238,238,-,-,2,255,1,-,208,474,374,4206,112,738
"합계",중랑구,중화2동,696,1436,872,5326,-,-,690,690,-,-,6,746,5,73,231,373,438,3666,198,1214
"합계",중랑구,묵1동,460,526,1036,14398,-,-,455,455,-,-,5,71,-,-,476,1286,397,11453,163,1659
"합계",중랑구,묵2동,506,531,809,5660,-,-,505,505,-,-,1,26,-,-,362,821,260,3792,187,1047
"합계",중랑구,망우본동,557,1101,985,13810,-,-,548,548,-,-,9,553,7,162,310,820,314,7093,354,5735
"합계",중랑구,망우3동,281,439,742,3513,-,-,277,277,-,-,4,162,1,10,383,1121,210,1553,148,829
"합계",중랑구,신내1동,318,318,479,16961,-,-,318,318,-,-,-,-,1,83,99,329,156,12450,223,4099
"합계",중랑구,신내2동,36,304,78,6618,-,-,33,33,1,85,2,186,-,-,44,61,8,5120,26,1437
"합계",성북구,소계,246,6278,10701,164278,1,26,125,4241,1,21,119,1990,37,879,3931,10927,3278,98431,3455,54041
"합계",성북구,성북동,26,566,948,5656,1,26,16,408,-,-,9,132,3,26,495,1545,215,2003,235,2082
"합계",성북구,삼선동,18,747,909,14784,-,-,9,428,-,-,9,319,6,76,248,683,211,4512,444,9513
"합계",성북구,동선동,14,384,796,6478,-,-,8,346,-,-,6,38,5,72,263,825,166,2072,362,3509
"합계",성북구,돈암1동,2,17,76,5822,-,-,2,17,-,-,-,-,-,-,20,97,31,5332,25,393
"합계",성북구,돈암2동,-,-,63,9933,-,-,-,-,-,-,-,-,-,-,12,79,42,9612,9,242
"합계",성북구,안암동,14,343,731,10130,-,-,8,288,-,-,6,55,-,-,196,601,105,1611,430,7918
"합계",성북구,보문동,12,329,388,3385,-,-,8,283,-,-,4,46,-,-,128,379,97,1622,163,1384
"합계",성북구,정릉1동,9,186,293,6106,-,-,5,165,-,-,4,21,1,16,103,285,88,5277,101,528
"합계",성북구,정릉2동,9,237,642,7866,-,-,5,196,-,-,4,41,1,15,143,922,382,5473,116,1456
"합계",성북구,정릉3동,18,352,677,5687,-,-,8,189,-,-,10,163,6,53,312,937,211,1998,148,2699
"합계",성북구,정릉4동,8,215,603,8765,-,-,5,141,-,-,3,74,1,11,173,473,302,7115,127,1166
"합계",성북구,길음1동,3,18,152,13677,-,-,2,14,-,-,1,4,1,17,50,95,32,12747,69,818
"합계",성북구,길음2동,4,58,187,11432,-,-,3,45,-,-,1,13,3,493,84,174,19,6423,81,4342
"합계",성북구,종암동,19,483,805,12797,-,-,8,361,1,21,10,101,2,20,307,875,264,9563,232,2339
"합계",성북구,월곡1동,17,414,425,9286,-,-,7,209,-,-,10,205,-,-,161,316,97,4653,167,4317
"합계",성북구,월곡2동,16,377,633,8407,-,-,10,230,-,-,6,147,3,33,316,622,88,4194,226,3558
"합계",성북구,장위1동,19,474,898,4387,-,-,3,259,-,-,16,215,1,7,317,706,449,2991,131,683
"합계",성북구,장위2동,11,218,606,3170,-,-,6,122,-,-,5,96,1,13,245,471,193,1661,167,1025
"합계",성북구,장위3동,5,248,148,7081,-,-,2,113,-,-,3,135,1,13,46,106,44,3819,57,3143
"합계",성북구,석관동,22,612,721,9429,-,-,10,427,-,-,12,185,2,14,312,736,242,5753,165,2926
"합계",강북구,소계,2498,5012,11706,93411,1,16,2471,2863,-,-,26,2133,22,453,5916,12055,3598,60164,2170,20739
"합계",강북구,삼양동,82,412,686,7747,-,-,76,76,-,-,6,336,-,-,252,502,314,6301,120,944
"합계",강북구,미아동,289,452,985,7098,-,-,287,287,-,-,2,165,-,-,533,1045,268,2855,184,3198
